customer_id,customer_type,risk_level,investment_horizon,account_open_date,portfolio_value,cash_balance
CUS001318,INDIVIDUAL,LOW,LONG,2014-08-08,55555000,2290894
CUS001319,INSTITUTION,LOW,LONG,2020-06-26,17812228000,17654169187
CUS001320,INDIVIDUAL,MEDIUM,LONG,2017-12-18,551754000,310014772
CUS001321,INDIVIDUAL,HIGH,MEDIUM,2021-12-21,88881000,32457597
CUS001322,INDIVIDUAL,MEDIUM,SHORT,2017-06-27,367871000,153027704
CUS001323,INDIVIDUAL,HIGH,SHORT,2017-06-05,209878000,35560587
CUS001324,INDIVIDUAL,MEDIUM,MEDIUM,2020-02-28,648124000,819123783
CUS001325,INDIVIDUAL,MEDIUM,SHORT,2017-07-24,50930000,63100537
CUS001326,INDIVIDUAL,HIGH,SHORT,2020-06-12,17704000,31808700
CUS001327,INDIVIDUAL,LOW,LONG,2021-08-20,53120000,65402082
CUS001328,INDIVIDUAL,MEDIUM,LONG,2014-10-01,85980000,80286796
CUS001329,INDIVIDUAL,MEDIUM,SHORT,2014-03-03,200011000,48810694
CUS001330,INDIVIDUAL,LOW,LONG,2016-03-09,214910000,45949718
CUS001331,INDIVIDUAL,LOW,MEDIUM,2022-05-27,372707000,596880399
CUS001332,INDIVIDUAL,MEDIUM,MEDIUM,2019-11-20,43431000,36207061
CUS001333,INDIVIDUAL,HIGH,SHORT,2019-03-06,578065000,83539508
CUS001334,INDIVIDUAL,MEDIUM,SHORT,2021-06-15,150553000,69523265
CUS001335,INDIVIDUAL,HIGH,LONG,2019-01-11,264756000,290588456
CUS001336,INDIVIDUAL,MEDIUM,SHORT,2018-06-22,89594000,43711637
CUS001337,INDIVIDUAL,MEDIUM,SHORT,2019-02-20,49600000,92754187
CUS001338,INDIVIDUAL,MEDIUM,SHORT,2020-06-24,456328000,270604876
CUS001339,INDIVIDUAL,MEDIUM,LONG,2020-12-09,167860000,25986857
CUS001340,INDIVIDUAL,HIGH,SHORT,2020-02-05,22446000,57163736
CUS001341,INSTITUTION,MEDIUM,MEDIUM,2019-08-13,5215360000,1286302108
CUS001342,INDIVIDUAL,HIGH,MEDIUM,2021-09-14,313951000,399315654
CUS001343,INDIVIDUAL,LOW,LONG,2022-10-26,0,19557310
CUS001344,INDIVIDUAL,HIGH,SHORT,2020-06-29,160546000,153138637
CUS001345,INDIVIDUAL,HIGH,SHORT,2021-02-09,97998000,144996870
CUS001346,INDIVIDUAL,MEDIUM,SHORT,2017-12-02,6667000,38180577
CUS001347,INSTITUTION,LOW,LONG,2021-02-08,570306000,182740689
CUS001348,INDIVIDUAL,MEDIUM,MEDIUM,2021-11-25,1434750000,2316027814
CUS001349,INDIVIDUAL,MEDIUM,MEDIUM,2021-03-03,55725000,20232046
CUS001350,INDIVIDUAL,MEDIUM,MEDIUM,2019-02-27,1683526000,522116788
CUS001351,INDIVIDUAL,HIGH,SHORT,2017-10-21,101125000,2996098
CUS001352,INDIVIDUAL,LOW,SHORT,2021-03-05,11197000,12284949
CUS001353,INDIVIDUAL,HIGH,SHORT,2022-06-23,31982000,16322059
CUS001354,INDIVIDUAL,MEDIUM,SHORT,2022-09-09,523559000,238537608
CUS001355,INDIVIDUAL,HIGH,SHORT,2021-08-11,512997000,185749679
CUS001356,INDIVIDUAL,HIGH,SHORT,2021-02-08,107910000,6843841
CUS001357,INDIVIDUAL,LOW,MEDIUM,2019-11-14,75168000,7460845
CUS001358,INDIVIDUAL,LOW,LONG,2019-11-28,225548000,50155823
CUS001359,INDIVIDUAL,HIGH,SHORT,2015-11-12,42530000,4531440
CUS001360,INDIVIDUAL,LOW,LONG,2020-08-05,127302000,249979524
CUS001361,INDIVIDUAL,HIGH,SHORT,2020-12-24,444100000,846348715
CUS001362,INDIVIDUAL,MEDIUM,MEDIUM,2020-11-18,61545000,179533396
CUS001363,INDIVIDUAL,HIGH,SHORT,2018-03-24,154840000,80729901
CUS001364,INDIVIDUAL,HIGH,SHORT,2018-05-07,186765000,138603471
CUS001365,INDIVIDUAL,HIGH,SHORT,2019-06-27,972159000,120410187
CUS001366,INDIVIDUAL,MEDIUM,MEDIUM,2019-11-27,81855000,15696423
CUS001367,INDIVIDUAL,HIGH,MEDIUM,2014-07-22,96926000,31029117
CUS001368,INDIVIDUAL,MEDIUM,MEDIUM,2021-08-10,3802000,37228473
CUS001369,INDIVIDUAL,MEDIUM,SHORT,2022-08-11,12397000,13795653
CUS001370,INDIVIDUAL,HIGH,MEDIUM,2017-12-19,318574000,401790229
CUS001371,INDIVIDUAL,HIGH,MEDIUM,2020-03-19,585438000,1405315256
CUS001372,INSTITUTION,LOW,LONG,2021-05-13,16440898000,1444354304
CUS001373,INDIVIDUAL,MEDIUM,SHORT,2021-08-17,27345000,101142875
CUS001374,INDIVIDUAL,HIGH,MEDIUM,2021-07-21,29605000,5914306
CUS001375,INDIVIDUAL,LOW,LONG,2021-10-15,47441000,42406026
CUS001376,INDIVIDUAL,HIGH,SHORT,2021-04-02,203386000,38812546
CUS001377,INDIVIDUAL,MEDIUM,SHORT,2019-10-14,4832718000,3374684395
CUS001378,INDIVIDUAL,MEDIUM,SHORT,2019-06-27,653044000,237450686
CUS001379,INDIVIDUAL,LOW,MEDIUM,2021-11-12,112906000,69129306
CUS001380,INDIVIDUAL,HIGH,MEDIUM,2017-01-22,400650000,219020318
CUS001381,INDIVIDUAL,MEDIUM,MEDIUM,2021-06-28,60759000,11667284
CUS001382,INDIVIDUAL,LOW,MEDIUM,2020-09-04,182180000,14698370
CUS001383,INDIVIDUAL,LOW,MEDIUM,2021-06-02,40447000,49664542
CUS001384,INDIVIDUAL,HIGH,MEDIUM,2018-08-30,178301000,46556637
CUS001385,INDIVIDUAL,HIGH,MEDIUM,2014-07-15,91170000,1382760393
CUS001386,INDIVIDUAL,HIGH,SHORT,2021-12-21,17024000,21205112
CUS001387,INDIVIDUAL,MEDIUM,MEDIUM,2018-02-06,3872000,41014628
CUS001388,INDIVIDUAL,MEDIUM,LONG,2017-11-17,350961000,227449593
CUS001389,INSTITUTION,HIGH,MEDIUM,2020-09-08,13300043000,11294150257
CUS001390,INDIVIDUAL,HIGH,SHORT,2018-10-25,6833211000,1783919596
CUS001391,INDIVIDUAL,MEDIUM,MEDIUM,2021-08-16,4422000,31095921
CUS001392,INDIVIDUAL,MEDIUM,MEDIUM,2015-11-25,983594000,1211238667
CUS001393,INDIVIDUAL,MEDIUM,SHORT,2021-10-27,168305000,54164445
CUS001394,INDIVIDUAL,MEDIUM,MEDIUM,2014-01-13,490357000,646210461
CUS001395,INDIVIDUAL,MEDIUM,LONG,2021-08-13,41886000,162370585
CUS001396,INDIVIDUAL,HIGH,MEDIUM,2016-01-26,1879664000,900323938
CUS001397,INSTITUTION,LOW,LONG,2015-05-26,9098077000,6986852814
CUS001398,INSTITUTION,MEDIUM,MEDIUM,2019-01-31,7720858000,4478926546
CUS001399,INDIVIDUAL,HIGH,SHORT,2020-09-28,147583000,703027791
CUS001400,INDIVIDUAL,MEDIUM,SHORT,2020-12-21,388679000,67623781
CUS001401,INDIVIDUAL,HIGH,SHORT,2014-02-19,40438000,110825364
CUS001402,INDIVIDUAL,MEDIUM,MEDIUM,2017-03-03,45705000,23784134
CUS001403,INDIVIDUAL,HIGH,SHORT,2016-12-02,426793000,272090928
CUS001404,INDIVIDUAL,HIGH,SHORT,2021-04-01,18576000,263471736
CUS001405,INDIVIDUAL,MEDIUM,MEDIUM,2021-10-18,22042000,19817088
CUS001406,INDIVIDUAL,MEDIUM,LONG,2021-02-26,11502000,4446344
CUS001407,INDIVIDUAL,MEDIUM,SHORT,2015-08-08,1550000,27214853
CUS001408,INDIVIDUAL,MEDIUM,MEDIUM,2019-01-28,223590000,56873889
CUS001409,INDIVIDUAL,HIGH,SHORT,2014-10-24,98594000,169123249
CUS001410,INDIVIDUAL,MEDIUM,SHORT,2021-09-13,7326000,115342226
CUS001411,INDIVIDUAL,LOW,MEDIUM,2018-09-22,1207807000,428116691
CUS001412,INDIVIDUAL,HIGH,SHORT,2022-02-08,85351000,66500064
CUS001413,INDIVIDUAL,MEDIUM,MEDIUM,2016-03-29,173104000,194056807
CUS001414,INDIVIDUAL,LOW,LONG,2018-02-15,19704000,52449482
CUS001415,INDIVIDUAL,MEDIUM,MEDIUM,2020-11-06,1344535000,191564072
CUS001416,INDIVIDUAL,MEDIUM,MEDIUM,2016-01-20,226293000,252035176
CUS001417,INDIVIDUAL,MEDIUM,MEDIUM,2021-06-09,92859000,60506591
CUS001418,INDIVIDUAL,LOW,LONG,2017-11-30,196512000,95215559
CUS001419,INSTITUTION,LOW,SHORT,2022-03-31,1463852000,83328909
CUS001420,INDIVIDUAL,HIGH,SHORT,2017-03-06,19610000,34217580
CUS001421,INDIVIDUAL,HIGH,MEDIUM,2017-11-05,414516000,388623606
CUS001422,INDIVIDUAL,MEDIUM,MEDIUM,2016-04-18,247030000,1455269341
CUS001423,INDIVIDUAL,LOW,LONG,2018-10-31,75932000,156149105
CUS001424,INDIVIDUAL,HIGH,MEDIUM,2015-08-15,205496000,260393942
CUS001425,INDIVIDUAL,HIGH,SHORT,2019-08-09,66036000,50527954
CUS001426,INDIVIDUAL,MEDIUM,LONG,2015-07-08,975431000,101179168
CUS001427,INDIVIDUAL,HIGH,SHORT,2014-01-24,63738000,14126284
CUS001428,INDIVIDUAL,MEDIUM,MEDIUM,2017-06-27,97736000,45308851
CUS001429,INDIVIDUAL,LOW,LONG,2020-09-24,6620000,23553343
CUS001430,INDIVIDUAL,LOW,MEDIUM,2017-02-19,20936000,48886235
CUS001431,INDIVIDUAL,LOW,LONG,2022-06-13,107693000,121738452
CUS001432,INDIVIDUAL,LOW,MEDIUM,2019-05-24,127250000,110014774
CUS001433,INDIVIDUAL,HIGH,MEDIUM,2021-06-24,56704000,60423873
CUS001434,INDIVIDUAL,MEDIUM,SHORT,2021-04-08,270449000,151749751
CUS001435,INDIVIDUAL,MEDIUM,MEDIUM,2017-05-31,128165000,39511902
CUS001436,INDIVIDUAL,MEDIUM,MEDIUM,2020-08-10,61171000,88228524
CUS001437,INDIVIDUAL,MEDIUM,MEDIUM,2020-05-12,556101000,1214787965
CUS001438,INDIVIDUAL,HIGH,SHORT,2019-05-07,180203000,165280478
CUS001439,INDIVIDUAL,HIGH,SHORT,2020-12-21,77846000,8133281
CUS001440,INSTITUTION,MEDIUM,LONG,2016-02-12,21729557000,17195192222
CUS001441,INDIVIDUAL,MEDIUM,LONG,2014-09-28,759230000,49885004
CUS001442,INDIVIDUAL,MEDIUM,MEDIUM,2019-07-05,12873000,110665548
CUS001443,INDIVIDUAL,HIGH,SHORT,2021-07-05,593046000,283418178
CUS001444,INDIVIDUAL,LOW,LONG,2022-03-30,17512000,12578874
CUS001445,INDIVIDUAL,LOW,SHORT,2019-07-04,36491000,13093326
CUS001446,INDIVIDUAL,MEDIUM,MEDIUM,2021-04-07,49062000,4326115
CUS001447,INDIVIDUAL,HIGH,SHORT,2020-06-10,250986000,59641940
CUS001448,INDIVIDUAL,HIGH,MEDIUM,2019-05-02,163039000,175984138
CUS001449,INDIVIDUAL,HIGH,SHORT,2019-09-16,130389000,107986015
CUS001450,INDIVIDUAL,MEDIUM,MEDIUM,2015-08-03,65179000,114424204
CUS001451,INDIVIDUAL,MEDIUM,LONG,2021-01-08,0,45205601
CUS001452,INSTITUTION,MEDIUM,LONG,2021-09-15,2895420000,354811802
CUS001453,INDIVIDUAL,HIGH,SHORT,2021-03-03,18012000,10910710
CUS001454,INDIVIDUAL,MEDIUM,MEDIUM,2021-04-06,366963000,118593802
CUS001455,INDIVIDUAL,MEDIUM,LONG,2021-01-22,284226000,427403292
CUS001456,INSTITUTION,MEDIUM,MEDIUM,2020-03-03,7225195000,405239499
CUS001457,INDIVIDUAL,MEDIUM,SHORT,2015-09-08,331108000,223674980
CUS001458,INDIVIDUAL,MEDIUM,LONG,2020-10-12,464179000,161811777
CUS001459,INDIVIDUAL,MEDIUM,LONG,2019-04-05,104001000,437898860
CUS001460,INDIVIDUAL,MEDIUM,LONG,2020-06-16,39287000,23627141
CUS001461,INDIVIDUAL,HIGH,SHORT,2020-06-08,271115000,62652106
CUS001462,INDIVIDUAL,HIGH,SHORT,2015-07-20,19310000,115520967
CUS001463,INDIVIDUAL,HIGH,SHORT,2020-12-08,495691000,852270206
CUS001464,INDIVIDUAL,HIGH,SHORT,2021-02-05,65941000,57634983
CUS001465,INDIVIDUAL,LOW,LONG,2018-09-09,1564255000,1098476587
CUS001466,INDIVIDUAL,MEDIUM,MEDIUM,2021-03-31,292591000,1559792586
CUS001467,INDIVIDUAL,MEDIUM,SHORT,2016-05-07,35194000,141516132
CUS001468,INDIVIDUAL,HIGH,MEDIUM,2019-08-26,146379000,727551466
CUS001469,INDIVIDUAL,MEDIUM,MEDIUM,2022-10-13,101219000,75125598
CUS001470,INSTITUTION,MEDIUM,SHORT,2017-07-19,4683097000,12120720225
CUS001471,INDIVIDUAL,MEDIUM,MEDIUM,2022-04-25,19761000,18972875
CUS001472,INDIVIDUAL,LOW,MEDIUM,2014-09-27,462318000,559426431
CUS001473,INDIVIDUAL,MEDIUM,MEDIUM,2021-03-18,79395000,13765490
CUS001474,INDIVIDUAL,HIGH,SHORT,2020-02-26,585799000,130641209
CUS001475,INDIVIDUAL,HIGH,MEDIUM,2021-12-03,170813000,94229362
CUS001476,INDIVIDUAL,MEDIUM,MEDIUM,2021-12-23,367712000,156343865
CUS001477,INDIVIDUAL,HIGH,SHORT,2020-02-21,81551000,118274024
CUS001478,INDIVIDUAL,HIGH,SHORT,2018-12-17,1357573000,157108855
CUS001479,INDIVIDUAL,LOW,MEDIUM,2019-04-22,98002000,57947830
CUS001480,INDIVIDUAL,MEDIUM,SHORT,2021-12-24,4906000,24939667
CUS001481,INDIVIDUAL,MEDIUM,MEDIUM,2022-06-29,98217000,80360351
CUS001482,INDIVIDUAL,MEDIUM,MEDIUM,2022-11-16,53600000,613154653
CUS001483,INDIVIDUAL,MEDIUM,MEDIUM,2022-08-16,326719000,91862998
CUS001484,INDIVIDUAL,HIGH,SHORT,2021-05-21,15119000,39574290
CUS001485,INDIVIDUAL,LOW,LONG,2020-08-10,44240000,128071027
CUS001486,INDIVIDUAL,HIGH,MEDIUM,2018-10-30,737945000,203715487
CUS001487,INDIVIDUAL,MEDIUM,MEDIUM,2021-03-08,787170000,1404189375
CUS001488,INSTITUTION,HIGH,SHORT,2017-01-01,8604979000,4092245600
CUS001489,INDIVIDUAL,MEDIUM,MEDIUM,2021-10-08,27512000,12799292
CUS001490,INDIVIDUAL,MEDIUM,SHORT,2019-03-18,109273000,21239357
CUS001491,INDIVIDUAL,MEDIUM,SHORT,2020-10-26,38321000,147743558
CUS001492,INDIVIDUAL,HIGH,SHORT,2019-06-03,277044000,180291925
CUS001493,INDIVIDUAL,MEDIUM,LONG,2015-08-27,101854000,155140380
CUS001494,INDIVIDUAL,LOW,MEDIUM,2016-08-24,17282000,19716706
CUS001495,INDIVIDUAL,HIGH,SHORT,2020-04-24,82335000,76207954
CUS001496,INDIVIDUAL,MEDIUM,LONG,2022-08-09,49142000,35349506
CUS001497,INSTITUTION,MEDIUM,MEDIUM,2019-01-25,16053843000,795835647
CUS001498,INDIVIDUAL,MEDIUM,MEDIUM,2022-04-12,199019000,49293644
CUS001499,INSTITUTION,MEDIUM,MEDIUM,2020-04-24,67365128000,25166689506
CUS001500,INDIVIDUAL,LOW,SHORT,2021-08-30,0,29989826
CUS001501,INDIVIDUAL,HIGH,SHORT,2014-06-26,15174000,16922270
CUS001502,INDIVIDUAL,LOW,LONG,2020-11-27,87168000,40947048
CUS001503,INDIVIDUAL,HIGH,SHORT,2021-11-05,31522000,168403235
CUS001504,INDIVIDUAL,LOW,LONG,2022-07-08,31778000,45614133
CUS001505,INDIVIDUAL,LOW,MEDIUM,2019-11-21,61170000,5100588
CUS001506,INDIVIDUAL,HIGH,SHORT,2014-11-03,183207000,119174001
CUS001507,INDIVIDUAL,MEDIUM,SHORT,2019-06-21,2489149000,1004819486
CUS001508,INDIVIDUAL,MEDIUM,MEDIUM,2018-04-16,12880000,199768338
CUS001509,INDIVIDUAL,LOW,LONG,2021-01-07,220040000,138940759
CUS001510,INDIVIDUAL,LOW,SHORT,2022-01-10,2158000,38646124
CUS001511,INDIVIDUAL,LOW,MEDIUM,2016-10-29,67438000,116874166
CUS001512,INDIVIDUAL,HIGH,SHORT,2021-07-08,70091000,4581113
CUS001513,INDIVIDUAL,MEDIUM,LONG,2020-10-19,32429000,16852700
CUS001514,INDIVIDUAL,MEDIUM,SHORT,2020-01-10,213622000,227036827
CUS001515,INDIVIDUAL,MEDIUM,SHORT,2018-10-02,209446000,87542490
CUS001516,INDIVIDUAL,HIGH,MEDIUM,2016-01-15,63168000,7634492
CUS001517,INDIVIDUAL,MEDIUM,LONG,2020-04-07,136495000,24489211
CUS001518,INDIVIDUAL,MEDIUM,SHORT,2016-02-26,102148000,480910951
CUS001519,INDIVIDUAL,HIGH,MEDIUM,2021-07-21,16169000,15620898
CUS001520,INDIVIDUAL,LOW,MEDIUM,2022-09-30,10630000,10520094
CUS001521,INDIVIDUAL,LOW,LONG,2021-03-30,452492000,547598180
CUS001522,INDIVIDUAL,MEDIUM,SHORT,2021-01-15,31006000,37852647
CUS001523,INDIVIDUAL,HIGH,SHORT,2020-02-06,861134000,978982801
CUS001524,INDIVIDUAL,MEDIUM,SHORT,2015-07-07,110568000,44245693
CUS001525,INDIVIDUAL,MEDIUM,MEDIUM,2014-12-27,44681000,62250425
CUS001526,INDIVIDUAL,MEDIUM,MEDIUM,2016-05-10,22158000,447252497
CUS001527,INDIVIDUAL,LOW,MEDIUM,2022-07-08,102005000,26910090
CUS001528,INSTITUTION,MEDIUM,SHORT,2021-05-07,1542312000,17826153
CUS001529,INDIVIDUAL,LOW,LONG,2022-10-13,194099000,17035135
CUS001530,INDIVIDUAL,MEDIUM,MEDIUM,2019-06-05,260854000,515896439
CUS001531,INSTITUTION,HIGH,SHORT,2016-09-11,3663332000,3334457466
CUS001532,INDIVIDUAL,MEDIUM,LONG,2020-03-26,148464000,37610371
CUS001533,INDIVIDUAL,MEDIUM,MEDIUM,2018-06-17,57758000,15143998
CUS001534,INDIVIDUAL,MEDIUM,MEDIUM,2016-03-05,36173000,13847593
CUS001535,INSTITUTION,MEDIUM,SHORT,2014-05-06,10275636000,12082278243
CUS001536,INDIVIDUAL,HIGH,SHORT,2015-01-05,242874000,96854842
CUS001537,INDIVIDUAL,MEDIUM,LONG,2016-10-02,43478000,39965279
CUS001538,INDIVIDUAL,MEDIUM,MEDIUM,2014-03-09,247308000,113003694
CUS001539,INDIVIDUAL,MEDIUM,SHORT,2021-08-30,61436000,295463230
CUS001540,INSTITUTION,HIGH,SHORT,2015-10-02,6946980000,936462791
CUS001541,INSTITUTION,MEDIUM,SHORT,2021-05-05,3135883000,1421579045
CUS001542,INDIVIDUAL,MEDIUM,LONG,2019-05-06,272824000,168596639
CUS001543,INDIVIDUAL,HIGH,MEDIUM,2021-01-22,238421000,33595363
CUS001544,INDIVIDUAL,MEDIUM,MEDIUM,2019-09-19,456567000,21435577
CUS001545,INDIVIDUAL,MEDIUM,MEDIUM,2020-05-28,973937000,85741036
CUS001546,INDIVIDUAL,HIGH,SHORT,2022-04-15,23362000,23241316
CUS001547,INDIVIDUAL,MEDIUM,MEDIUM,2020-04-10,95332000,36870878
CUS001548,INDIVIDUAL,MEDIUM,LONG,2022-06-02,163200000,21919378
CUS001549,INDIVIDUAL,HIGH,MEDIUM,2021-01-15,221130000,17735941
CUS001550,INDIVIDUAL,LOW,MEDIUM,2014-12-15,872266000,433411538
CUS001551,INDIVIDUAL,HIGH,SHORT,2021-12-10,3979000,41643682
CUS001552,INSTITUTION,MEDIUM,SHORT,2017-01-15,3107787000,2309394305
CUS001553,INDIVIDUAL,MEDIUM,MEDIUM,2019-08-27,12684000,37542684
CUS001554,INDIVIDUAL,MEDIUM,SHORT,2020-05-08,400235000,2060058526
CUS001555,INDIVIDUAL,HIGH,SHORT,2019-06-10,573767000,263571210
CUS001556,INDIVIDUAL,MEDIUM,MEDIUM,2020-06-12,365694000,71982752
CUS001557,INDIVIDUAL,HIGH,MEDIUM,2022-09-08,47917000,197966386
CUS001558,INDIVIDUAL,HIGH,SHORT,2020-12-10,69706000,5156452
CUS001559,INDIVIDUAL,HIGH,SHORT,2021-09-14,335119000,89805323
CUS001560,INDIVIDUAL,LOW,MEDIUM,2022-08-15,258093000,520934919
CUS001561,INDIVIDUAL,MEDIUM,SHORT,2021-11-18,245413000,436111633
CUS001562,INDIVIDUAL,LOW,MEDIUM,2022-07-07,39178000,20037601
CUS001563,INDIVIDUAL,HIGH,SHORT,2020-12-24,65026000,25748985
CUS001564,INDIVIDUAL,LOW,MEDIUM,2021-06-03,278474000,35714678
CUS001565,INDIVIDUAL,LOW,LONG,2021-04-19,8418000,27048039
CUS001566,INDIVIDUAL,HIGH,SHORT,2022-06-07,229922000,50684670
CUS001567,INDIVIDUAL,HIGH,SHORT,2016-02-06,234519000,381297746
CUS001568,INDIVIDUAL,MEDIUM,MEDIUM,2017-10-12,441565000,45214177
CUS001569,INDIVIDUAL,LOW,MEDIUM,2022-03-02,61993000,102090023
CUS001570,INDIVIDUAL,LOW,MEDIUM,2021-05-17,283099000,43684997
CUS001571,INDIVIDUAL,HIGH,SHORT,2021-07-05,96808000,279209024
CUS001572,INDIVIDUAL,HIGH,SHORT,2022-09-06,615857000,52805117
CUS001573,INDIVIDUAL,MEDIUM,SHORT,2022-08-15,8374000,43289909
CUS001574,INSTITUTION,MEDIUM,MEDIUM,2016-04-28,23088380000,12215683711
CUS001575,INDIVIDUAL,HIGH,MEDIUM,2021-11-30,79737000,213256743
CUS001576,INDIVIDUAL,HIGH,SHORT,2020-12-16,84497000,73292901
CUS001577,INDIVIDUAL,HIGH,SHORT,2020-03-31,93411000,65513875
CUS001578,INDIVIDUAL,LOW,SHORT,2020-05-12,70546000,157297309
CUS001579,INDIVIDUAL,HIGH,SHORT,2014-12-06,76558000,5928104
CUS001580,INDIVIDUAL,HIGH,MEDIUM,2021-03-29,1745166000,563907096
CUS001581,INDIVIDUAL,HIGH,MEDIUM,2021-02-17,171171000,310447507
CUS001582,INSTITUTION,LOW,LONG,2014-04-22,1181874000,1768346173
CUS001583,INDIVIDUAL,MEDIUM,LONG,2019-07-02,116892000,62277141
CUS001584,INDIVIDUAL,HIGH,SHORT,2020-10-05,106522000,5812979
CUS001585,INDIVIDUAL,HIGH,SHORT,2021-11-26,109919000,9190042
CUS001586,INDIVIDUAL,MEDIUM,SHORT,2017-08-14,622371000,543831125
CUS001587,INDIVIDUAL,MEDIUM,LONG,2020-10-06,21216000,2012473663
CUS001588,INDIVIDUAL,HIGH,SHORT,2015-01-12,202496000,697843203
CUS001589,INDIVIDUAL,MEDIUM,SHORT,2019-11-20,65501000,65401567
CUS001590,INDIVIDUAL,LOW,MEDIUM,2021-06-25,39224000,8229856
CUS001591,INDIVIDUAL,MEDIUM,MEDIUM,2022-06-13,169476000,20545182
CUS001592,INDIVIDUAL,HIGH,MEDIUM,2014-09-21,3196688000,3055446672
CUS001593,INDIVIDUAL,LOW,MEDIUM,2020-07-03,33614000,11971361
CUS001594,INDIVIDUAL,MEDIUM,LONG,2021-03-02,303778000,882258521
CUS001595,INDIVIDUAL,MEDIUM,SHORT,2021-08-04,120620000,487091414
CUS001596,INDIVIDUAL,HIGH,SHORT,2022-11-15,172753000,123480760
CUS001597,INDIVIDUAL,MEDIUM,SHORT,2020-09-14,149049000,26228293
CUS001598,INDIVIDUAL,MEDIUM,MEDIUM,2020-11-06,147839000,458383534
CUS001599,INDIVIDUAL,MEDIUM,MEDIUM,2021-02-01,52668000,95347082
CUS001600,INDIVIDUAL,MEDIUM,LONG,2015-05-05,187604000,215182089
CUS001601,INDIVIDUAL,LOW,LONG,2020-06-17,1411595000,2478864646
CUS001602,INDIVIDUAL,HIGH,SHORT,2021-01-14,1171390000,895138320
CUS001603,INSTITUTION,LOW,MEDIUM,2022-04-22,11583060000,36545408137
CUS001604,INDIVIDUAL,HIGH,MEDIUM,2022-08-15,11707000,43606443
CUS001605,INDIVIDUAL,MEDIUM,LONG,2018-05-29,393757000,52801791
CUS001606,INSTITUTION,LOW,SHORT,2022-06-07,2116845000,720324343
CUS001607,INDIVIDUAL,LOW,LONG,2020-12-16,199405000,92985449
CUS001608,INDIVIDUAL,HIGH,SHORT,2018-10-15,6200000,9797610
CUS001609,INDIVIDUAL,LOW,LONG,2019-12-24,489081000,354919826
CUS001610,INDIVIDUAL,HIGH,SHORT,2021-01-07,284483000,158736895
CUS001611,INSTITUTION,LOW,LONG,2020-05-05,4810467000,7460647742
CUS001612,INDIVIDUAL,HIGH,LONG,2022-03-18,13884000,40415897
CUS001613,INDIVIDUAL,LOW,MEDIUM,2020-03-09,60137000,15971042
CUS001614,INDIVIDUAL,HIGH,MEDIUM,2014-04-09,113288000,6750647
CUS001615,INDIVIDUAL,MEDIUM,MEDIUM,2020-11-25,586205000,253404259
CUS001616,INDIVIDUAL,MEDIUM,SHORT,2018-12-23,229934000,155629740
CUS001617,INDIVIDUAL,LOW,SHORT,2021-12-17,1062039000,125402432
CUS001618,INDIVIDUAL,MEDIUM,LONG,2017-10-14,20585000,51787954
CUS001619,INSTITUTION,LOW,MEDIUM,2021-01-21,11313319000,20358560308
CUS001620,INDIVIDUAL,LOW,SHORT,2017-02-06,57728000,17185470
CUS001621,INDIVIDUAL,MEDIUM,MEDIUM,2022-07-01,95479000,28472706
CUS001622,INDIVIDUAL,HIGH,SHORT,2020-04-20,776321000,240485914
CUS001623,INDIVIDUAL,HIGH,MEDIUM,2016-07-21,5774000,187584332
CUS001624,INDIVIDUAL,MEDIUM,LONG,2021-05-14,70263000,11357036
CUS001625,INDIVIDUAL,MEDIUM,SHORT,2020-10-01,61792000,42268404
CUS001626,INDIVIDUAL,LOW,LONG,2014-03-07,41235000,86762900
CUS001627,INDIVIDUAL,HIGH,SHORT,2019-10-25,25722000,12484596
CUS001628,INDIVIDUAL,MEDIUM,LONG,2021-07-07,96359000,93324340
CUS001629,INDIVIDUAL,HIGH,SHORT,2020-10-22,212094000,119076441
CUS001630,INDIVIDUAL,MEDIUM,SHORT,2016-02-18,19987000,103877366
CUS001631,INDIVIDUAL,LOW,LONG,2021-09-10,493998000,68187273
CUS001632,INSTITUTION,LOW,SHORT,2021-01-29,1919355000,342682495
CUS001633,INDIVIDUAL,MEDIUM,MEDIUM,2021-06-15,18684000,18309445
CUS001634,INDIVIDUAL,LOW,LONG,2021-06-02,8042000,18283421
CUS001635,INDIVIDUAL,HIGH,SHORT,2022-02-24,0,904414423
CUS001636,INDIVIDUAL,MEDIUM,MEDIUM,2019-06-10,87614000,95118460
CUS001637,INDIVIDUAL,LOW,MEDIUM,2020-06-10,14040000,24830805
CUS001638,INDIVIDUAL,LOW,LONG,2019-07-26,271857000,172786598
CUS001639,INSTITUTION,LOW,LONG,2020-08-31,9033543000,146584564
CUS001640,INDIVIDUAL,LOW,SHORT,2022-07-01,80294000,62576682
CUS001641,INDIVIDUAL,MEDIUM,MEDIUM,2021-07-29,537480000,126902066
CUS001642,INDIVIDUAL,MEDIUM,MEDIUM,2022-03-23,2242650000,825924165
CUS001643,INDIVIDUAL,LOW,LONG,2020-09-24,210295000,823185791
CUS001644,INDIVIDUAL,MEDIUM,MEDIUM,2020-09-28,59663000,163971177
CUS001645,INDIVIDUAL,HIGH,MEDIUM,2021-11-25,184219000,9012372
CUS001646,INDIVIDUAL,MEDIUM,MEDIUM,2021-11-02,27435000,51755140
CUS001647,INDIVIDUAL,HIGH,SHORT,2020-12-01,0,2941939461
