snapshot_date,customer_id,stock_code,quantity,avg_cost,market_value
2019-01-31,CUS000593,HHS,6300,2744.11,16758000
2019-01-31,CUS000595,ANV,45600,9929.83,457824000
2019-01-31,CUS000595,VJC,25600,88555.06,2410752000
2019-01-31,CUS000595,GEX,15500,8612.9,132525000
2019-01-31,CUS000595,FMC,800,18187.24,14848000
2019-01-31,CUS000595,HBC,41400,13469.86,533232000
2019-01-31,CUS000595,PGS,10000,20270.36,212200000
2019-01-31,CUS000595,SBT,114700,13754.05,1567949000
2019-01-31,CUS000596,HAG,55900,5057.57,279500000
2019-01-31,CUS000596,FTM,3300,14431.61,49500000
2019-01-31,CUS000596,MSN,2900,64827.1,182555000
2019-01-31,CUS000599,HBC,2400,13829.05,30912000
2019-01-31,CUS000599,SRC,1800,10572.23,19296000
2019-01-31,CUS000599,VEF,200,53790.57,12250000
2019-01-31,CUS000599,NT2,500,17998.96,9200000
2019-01-31,CUS000599,VPI,1100,19569.31,21582000
2019-01-31,CUS000599,CTI,700,18888.29,13118000
2019-01-31,CUS000603,MBB,14100,3915.86,65001000
2019-01-31,CUS000603,NT2,700,17746.58,12880000
2019-01-31,CUS000603,HSL,1600,9556.81,12240000
2019-01-31,CUS000603,STK,3500,6365.25,22890000
2019-01-31,CUS000608,DGC,300,8216.06,2373000
2019-01-31,CUS000608,AAA,300,10665.98,3141000
2019-01-31,CUS000608,VEF,100,58758.0,6125000
2019-01-31,CUS000611,DIG,3600,6940.4,25920000
2019-01-31,CUS000611,SAM,6900,5858.77,41469000
2019-01-31,CUS000611,PVD,17700,5998.98,116289000
2019-01-31,CUS000611,FTM,2200,16725.05,33000000
2019-01-31,CUS000611,PVS,12200,11484.09,142740000
2019-01-31,CUS000611,VTP,1600,29273.85,50656000
2019-01-31,CUS000616,TTB,200,19949.88,4206000
2019-01-31,CUS000616,VHC,200,31467.13,6154000
2019-01-31,CUS000616,DRC,300,11166.73,3267000
2019-01-31,CUS000616,POW,300,12168.23,3897000
2019-01-31,CUS000616,HT1,600,11497.22,6936000
2019-01-31,CUS000617,TCB,11700,12228.32,143442000
2019-01-31,CUS000622,AAA,6200,10380.06,64914000
2019-01-31,CUS000623,CMG,700,9043.55,7126000
2019-01-31,CUS000623,FPT,1100,11993.42,13475000
2019-01-31,CUS000627,VGC,13300,12228.62,178353000
2019-01-31,CUS000627,NLG,6400,15103.66,100352000
2019-01-31,CUS000627,PVS,25100,11206.78,293670000
2019-01-31,CUS000627,TVB,8400,8748.34,73584000
2019-01-31,CUS000630,QCG,400,4787.17,1840000
2019-01-31,CUS000630,PVT,2700,8102.14,21708000
2019-01-31,CUS000640,BWE,3200,17496.21,54368000
2019-01-31,CUS000640,GEG,2800,9323.97,26348000
2019-01-31,CUS000640,HPG,5400,7050.56,35424000
2019-01-31,CUS000641,TCB,2000,11957.91,24520000
2019-01-31,CUS000641,PHR,2000,13219.8,26240000
2019-01-31,CUS000641,MPC,1800,14728.73,26748000
2019-01-31,CUS000641,VND,2800,2944.41,8260000
2019-01-31,CUS000641,DXG,400,10886.31,4328000
2019-01-31,CUS000641,VTP,900,31096.58,28494000
2019-01-31,CUS000644,GEX,300,8622.92,2565000
2019-01-31,CUS000644,CEO,1600,7761.62,11968000
2019-01-31,CUS000644,VJC,100,93920.67,9417000
2019-01-31,CUS000654,MBG,1600,3505.25,5360000
2019-01-31,CUS000654,YBM,26200,7581.35,201478000
2019-01-31,CUS000654,NT2,7100,17886.79,130640000
2019-01-31,CUS000658,SRC,5800,9083.6,62176000
2019-01-31,CUS000658,TVB,7800,9719.56,68328000
2019-01-31,CUS000658,VEF,500,57401.97,30625000
2019-01-31,CUS000661,ACB,5500,5608.4,30965000
2019-01-31,CUS000661,VNM,300,77155.56,23172000
2019-01-31,CUS000661,MPC,1700,14732.07,25262000
2019-01-31,CUS000663,HAG,7700,4677.01,38500000
2019-01-31,CUS000663,BWE,3000,17215.78,50970000
2019-01-31,CUS000665,SJF,300,4797.19,1275000
2019-01-31,CUS000674,VHM,4500,26034.09,126270000
2019-01-31,CUS000674,KPF,2800,19849.73,53648000
2019-01-31,CUS000674,DTD,3500,4048.64,13825000
2019-01-31,CUS000674,SRC,9900,11537.28,106128000
2019-01-31,CUS000674,EIB,9500,10314.29,103075000
2019-01-31,CUS000674,VEF,200,58137.07,12250000
2019-01-31,CUS000674,TCM,29300,10185.25,318784000
2019-01-31,CUS000674,VCS,2400,38457.6,89832000
2019-01-31,CUS000674,STK,1500,6409.6,9810000
2019-01-31,CUS000674,STB,34300,12067.17,421890000
2019-01-31,CUS000674,NT2,5600,18377.53,103040000
2019-01-31,CUS000679,PVS,1100,11236.83,12870000
2019-01-31,CUS000679,HQC,4700,1402.1,6486000
2019-01-31,CUS000679,PVT,1100,8172.24,8844000
2019-01-31,CUS000682,SBS,900,1612.41,1440000
2019-01-31,CUS000682,VPB,1000,6159.23,6470000
2019-01-31,CUS000682,NT2,100,18127.15,1840000
2019-01-31,CUS000683,VNM,2600,76644.79,200824000
2019-01-31,CUS000683,ACL,2500,15084.59,38700000
2019-01-31,CUS000683,NT2,15400,18337.47,283360000
2019-01-31,CUS000683,VEA,23600,21912.82,532416000
2019-01-31,CUS000684,STB,1900,11567.33,23370000
2019-01-31,CUS000685,DCM,13800,5894.34,72864000
2019-01-31,CUS000685,GAS,3300,53308.93,172359000
2019-01-31,CUS000691,BVH,1600,76184.1,123984000
2019-01-31,CUS000691,TCB,64300,11997.97,788318000
2019-01-31,CUS000692,SHB,3900,2323.64,9087000
2019-01-31,CUS000692,SRC,900,11156.71,9648000
2019-01-31,CUS000692,VGI,300,15473.17,4398000
2019-01-31,CUS000692,DPM,200,6700.03,1372000
2019-01-31,CUS000692,HUT,300,3465.19,1017000
2019-01-31,CUS000692,MPC,400,14972.42,5944000
2019-01-31,CUS000695,ART,10100,2423.63,22220000
2019-01-31,CUS000700,HAG,10500,5004.83,52500000
2019-01-31,CUS000700,QNS,1300,19479.17,25493000
2019-01-31,CUS000700,VNM,200,77471.03,15448000
2019-01-31,CUS000703,VGC,7600,13119.65,101916000
2019-01-31,CUS000703,SRA,8200,12167.49,86838000
2019-01-31,CUS000703,LGL,7700,7290.92,55748000
2019-01-31,CUS000706,VCG,7600,11887.28,93860000
2019-01-31,CUS000706,PLX,700,41334.77,28035000
2019-01-31,CUS000706,BID,900,16644.93,14310000
2019-01-31,CUS000706,VRC,900,16801.83,15435000
2019-01-31,CUS000707,HPG,1700,7050.56,11152000
2019-01-31,CUS000707,VCB,300,23294.89,7245000
2019-01-31,CUS000712,VGC,100,12268.38,1341000
2019-01-31,CUS000712,STK,400,5768.64,2616000
2019-01-31,CUS000712,POW,200,12138.18,2598000
2019-01-31,CUS000714,SRC,400,10495.72,4288000
2019-01-31,CUS000717,RAL,400,43174.67,17168000
2019-01-31,CUS000717,MCH,600,35863.71,21936000
2019-01-31,CUS000717,OGC,10300,3825.73,39140000
2019-01-31,CUS000719,SRC,900,9494.22,9648000
2019-01-31,CUS000719,VCS,700,39859.7,26201000
2019-01-31,CUS000719,SJS,1800,7581.35,14472000
2019-01-31,CUS000720,BVH,500,76063.93,38745000
2019-01-31,CUS000720,VCB,500,23354.98,12075000
2019-01-31,CUS000720,OGC,1100,3545.31,4180000
2019-01-31,CUS000720,SHI,1500,3575.36,6090000
2019-01-31,CUS000720,FIR,500,8252.36,4225000
2019-01-31,CUS000720,PVD,600,6402.92,3942000
2019-01-31,CUS000720,CTG,900,9183.76,8001000
2019-01-31,CUS000720,STB,200,12108.14,2460000
2019-01-31,CUS000723,ART,119200,2333.49,262240000
2019-01-31,CUS000723,REE,1200,13198.47,16932000
2019-01-31,CUS000726,GEX,600,8512.75,5130000
2019-01-31,CUS000728,QCG,20800,4787.17,95680000
2019-01-31,CUS000730,BID,3700,17125.65,58830000
2019-01-31,CUS000730,DRH,3500,7401.09,24920000
2019-01-31,CUS000730,DPR,1500,11587.35,17565000
2019-01-31,CUS000730,PPC,900,10756.11,9990000
2019-01-31,CUS000730,LGL,2000,7671.49,14480000
2019-01-31,CUS000734,SRC,400,10645.94,4288000
2019-01-31,CUS000734,KBC,4000,9884.81,39640000
2019-01-31,CUS000735,QCG,7200,4877.31,33120000
2019-01-31,CUS000735,VPG,2100,6900.34,13881000
2019-01-31,CUS000736,ACB,500,5518.27,2815000
2019-01-31,CUS000736,PVS,200,11306.93,2340000
2019-01-31,CUS000736,LDG,200,10956.41,2184000
2019-01-31,CUS000737,CTD,500,95713.35,41025000
2019-01-31,CUS000737,BID,2300,16674.97,36570000
2019-01-31,CUS000737,KBC,5000,9664.48,49550000
2019-01-31,CUS000737,SHI,4100,3725.58,16646000
2019-01-31,CUS000737,NT2,900,18357.5,16560000
2019-01-31,CUS000738,VCG,700,11747.6,8645000
2019-01-31,CUS000738,CTG,500,8340.49,4445000
2019-01-31,CUS000738,HPG,300,6840.24,1968000
2019-01-31,CUS000740,CII,1700,17566.31,28662000
2019-01-31,CUS000740,AMV,1600,14631.92,23280000
2019-01-31,CUS000740,VEA,900,22068.61,20304000
2019-01-31,CUS000741,PNJ,800,30205.24,24424000
2019-01-31,CUS000743,DHG,300,49203.69,16569000
2019-01-31,CUS000743,APC,300,35463.11,9600000
2019-01-31,CUS000743,BID,1300,16124.15,20670000
2019-01-31,CUS000744,NT2,2300,16204.27,42320000
2019-01-31,CUS000744,NBB,2400,17996.96,41016000
2019-01-31,CUS000744,VEA,2400,22373.51,54144000
2019-01-31,CUS000746,IDI,800,4603.14,4280000
2019-01-31,CUS000746,DCM,300,5868.79,1584000
2019-01-31,CUS000746,SRC,200,10290.41,2144000
2019-01-31,CUS000747,STB,3700,11786.03,45510000
2019-01-31,CUS000747,SRC,2700,10892.98,28944000
2019-01-31,CUS000747,DAG,500,6529.78,3305000
2019-01-31,CUS000751,GAS,1300,53246.67,67899000
2019-01-31,CUS000751,HHS,3400,2674.01,9044000
2019-01-31,CUS000753,MSN,1100,66870.15,69245000
2019-01-31,CUS000757,HSL,4900,7701.53,37485000
2019-01-31,CUS000767,KOS,500,17476.17,8785000
2019-01-31,CUS000767,CTI,2100,19258.85,39354000
2019-01-31,CUS000772,PLX,1000,40078.03,40050000
2019-01-31,CUS000772,BSR,7900,7421.24,58460000
2019-01-31,CUS000772,SCR,1700,6169.24,10931000
2019-01-31,CUS000772,VEF,200,58157.11,12250000
2019-01-31,CUS000772,VRE,200,29253.81,5478000
2019-01-31,CUS000772,VTP,400,29634.38,12664000
2019-01-31,CUS000772,OIL,1000,12488.7,13080000
2019-01-31,CUS000772,ACL,300,15963.91,4644000
2019-01-31,CUS000775,VEF,100,58457.56,6125000
2019-01-31,CUS000778,QPH,7200,12999.47,101952000
2019-01-31,CUS000778,HDG,5700,8552.81,49476000
2019-01-31,CUS000780,APC,700,35045.35,22400000
2019-01-31,CUS000789,BMC,300,9033.53,2712000
2019-01-31,CUS000789,DVN,1800,12430.28,21852000
2019-01-31,CUS000789,MPC,1300,14912.33,19318000
2019-01-31,CUS000789,APC,500,32208.24,16000000
2019-01-31,CUS000791,STB,1000,12118.15,12300000
2019-01-31,CUS000791,TNI,800,9724.57,7376000
2019-01-31,CUS000793,VHC,400,30195.22,12308000
2019-01-31,CUS000793,AMV,1200,14768.79,17460000
2019-01-31,CUS000794,CTR,400,7050.56,2804000
2019-01-31,CUS000796,CCL,6600,1666.41,11022000
2019-01-31,CUS000796,POW,1800,12388.56,23382000
2019-01-31,CUS000796,HPG,1400,7020.52,9184000
2019-01-31,CUS000801,GHC,700,13299.92,9324000
2019-01-31,CUS000801,NNC,300,32258.31,10470000
2019-01-31,CUS000811,PHR,600,13528.6,7872000
2019-01-31,CUS000811,SRC,600,10625.92,6432000
2019-01-31,CUS000817,PVT,7700,7310.95,61908000
2019-01-31,CUS000817,VNM,1900,74992.32,146756000
2019-01-31,CUS000817,POW,6900,12408.58,89631000
2019-01-31,CUS000818,VCG,17400,11477.19,214890000
2019-01-31,CUS000818,VRC,9300,16955.4,159495000
2019-01-31,CUS000819,TCB,8500,12098.12,104210000
2019-01-31,CUS000821,VEF,300,53840.64,18375000
2019-01-31,CUS000821,NVL,800,29784.61,23496000
2019-01-31,CUS000826,VRE,400,26895.28,10956000
2019-01-31,CUS000826,IMP,300,14351.5,4290000
2019-01-31,CUS000827,CMG,2200,10455.66,22396000
2019-01-31,CUS000832,DST,10700,1942.91,18190000
2019-01-31,CUS000832,VEA,600,19459.15,13536000
2019-01-31,CUS000832,NTC,100,41912.78,4141000
2019-01-31,CUS000832,TCM,200,10906.33,2176000
2019-01-31,CUS000841,HPG,300,7000.48,1968000
2019-01-31,CUS000841,HAG,500,5016.26,2500000
2019-01-31,CUS000841,VRC,100,16895.31,1715000
2019-01-31,CUS000850,BTT,300,25478.16,7473000
2019-01-31,CUS000850,REE,9600,12729.07,135456000
2019-01-31,CUS000850,DGW,16100,4216.31,71001000
2019-01-31,CUS000850,CTI,44200,18698.01,828308000
2019-01-31,CUS000850,NT2,13800,17716.53,253920000
2019-01-31,CUS000850,PPC,23600,10876.29,261960000
2019-01-31,CUS000850,CMG,1400,10185.25,14252000
2019-01-31,CUS000852,SBT,400,12829.22,5468000
2019-01-31,CUS000852,VNM,200,75352.86,15448000
2019-01-31,CUS000852,SRC,1200,11146.69,12864000
2019-01-31,CUS000852,HHP,800,10355.51,8232000
2019-01-31,CUS000852,VRE,100,29093.58,2739000
2019-01-31,CUS000852,NAF,800,10195.27,8880000
2019-01-31,CUS000852,MSN,100,63925.75,6295000
2019-01-31,CUS000852,EIB,900,10055.06,9765000
2019-01-31,CUS000852,FMC,100,18748.08,1856000
2019-01-31,CUS000852,PPC,600,11076.59,6660000
2019-01-31,CUS000859,QCG,8500,4867.29,39100000
2019-01-31,CUS000859,VHC,2000,33119.61,61540000
2019-01-31,CUS000860,DHG,100,54511.64,5523000
2019-01-31,CUS000869,PPC,6800,10665.98,75480000
2019-01-31,CUS000869,VGC,3800,13109.64,50958000
2019-01-31,CUS000869,DPM,6600,6720.06,45276000
2019-01-31,CUS000869,SJS,7600,8122.16,61104000
2019-01-31,CUS000871,ITQ,600,3074.61,1596000
2019-01-31,CUS000874,PHR,22100,12868.64,289952000
2019-01-31,CUS000874,VTP,6800,29831.74,215288000
2019-01-31,CUS000875,LPB,27400,3121.35,80008000
2019-01-31,CUS000875,MBG,1700,3425.13,5695000
2019-01-31,CUS000875,HPG,20800,7060.57,136448000
2019-01-31,CUS000884,PDR,3500,8046.05,29050000
2019-01-31,CUS000884,VIC,300,45025.44,13851000
2019-01-31,CUS000884,PVS,1600,11347.0,18720000
2019-01-31,CUS000884,SHB,4300,2293.43,10019000
2019-01-31,CUS000884,VCB,1200,23655.43,28980000
2019-01-31,CUS000886,VIG,2300,1211.82,2300000
2019-01-31,CUS000886,VJC,400,87971.76,37668000
2019-01-31,CUS000886,IMP,500,16003.97,7150000
2019-01-31,CUS000886,DCL,900,9534.28,9225000
2019-01-31,CUS000890,MSN,7500,64216.18,472125000
2019-01-31,CUS000892,KSB,1100,15613.39,17413000
2019-01-31,CUS000892,BWE,500,16544.78,8495000
2019-01-31,CUS000892,VNM,600,77926.71,46344000
2019-01-31,CUS000895,CTD,500,91136.5,41025000
2019-01-31,CUS000895,HT1,8000,11527.26,92480000
2019-01-31,CUS000898,GAS,500,53259.77,26115000
2019-01-31,CUS000898,NTC,900,41772.57,37269000
2019-01-31,CUS000898,HPG,3900,7040.55,25584000
2019-01-31,CUS000898,VGC,800,13219.8,10728000
2019-01-31,CUS000900,VNG,3400,20260.35,70890000
2019-01-31,CUS000900,NT2,4100,17606.37,75440000
2019-01-31,CUS000900,HPX,3800,17356.0,62282000
2019-01-31,CUS000901,VPI,200,19459.15,3924000
2019-01-31,CUS000901,ACL,500,16314.43,7740000
2019-01-31,CUS000906,VHC,700,31427.07,21539000
2019-01-31,CUS000906,SKG,1400,8720.92,12222000
2019-01-31,CUS000907,SBT,500,13790.66,6835000
2019-01-31,CUS000908,VEA,400,16524.75,9024000
2019-01-31,CUS000908,BVH,100,75052.41,7749000
2019-01-31,CUS000908,CMG,1200,10287.07,12216000
2019-01-31,CUS000908,DAG,2500,6690.02,16525000
2019-01-31,CUS000909,HII,800,7501.23,5904000
2019-01-31,CUS000909,VEF,200,55863.67,12250000
2019-01-31,CUS000909,HVN,700,21932.85,16660000
2019-01-31,CUS000909,APC,400,35848.69,12800000
2019-01-31,CUS000909,KSB,500,16114.14,7915000
2019-01-31,CUS000909,AST,200,35172.68,7090000
2019-01-31,CUS000909,EIB,700,10395.57,7595000
2019-01-31,CUS000922,VGI,27900,13149.05,409014000
2019-01-31,CUS000924,CTG,128600,9313.95,1143254000
2019-01-31,CUS000926,TTB,800,21531.0,16824000
2019-01-31,CUS000927,HQC,88900,1394.27,122682000
2019-01-31,CUS000927,TCB,14200,12338.48,174092000
2019-01-31,CUS000927,VNM,1500,77916.7,115860000
2019-01-31,CUS000927,SSI,29800,6619.91,196680000
2019-01-31,CUS000927,PPC,13600,11091.02,150960000
2019-01-31,CUS000929,KDH,4300,13970.92,56889000
2019-01-31,CUS000929,CTI,58800,17806.67,1101912000
2019-01-31,CUS000929,VCG,21900,11887.81,270465000
2019-01-31,CUS000929,SAM,4300,5888.82,25843000
2019-01-31,CUS000929,VTP,1500,29754.56,47490000
2019-01-31,CUS000937,VCS,400,39814.63,14972000
2019-01-31,CUS000937,DAG,2800,6703.97,18508000
2019-01-31,CUS000937,HCM,4300,6283.13,26531000
2019-01-31,CUS000937,DHA,400,15373.02,6272000
2019-01-31,CUS000939,AAA,800,10415.6,8376000
2019-01-31,CUS000939,SJS,1500,7661.48,12060000
2019-01-31,CUS000939,STK,1300,6349.51,8502000
2019-01-31,CUS000939,VTP,300,29554.26,9498000
2019-01-31,CUS000946,BVH,500,74471.54,38745000
2019-01-31,CUS000946,MBG,2200,3545.31,7370000
2019-01-31,CUS000946,SRC,500,10325.47,5360000
2019-01-31,CUS000948,NTC,1700,41852.68,70397000
2019-01-31,CUS000950,DHG,1200,53246.42,66276000
2019-01-31,CUS000950,SJS,3800,8012.0,30552000
2019-01-31,CUS000952,VJC,1600,90405.4,150672000
2019-01-31,CUS000952,DRI,1500,4526.78,6420000
2019-01-31,CUS000955,PVD,1700,6339.5,11169000
2019-01-31,CUS000955,VJC,100,89674.31,9417000
2019-01-31,CUS000955,VHC,400,31096.58,12308000
2019-01-31,CUS000955,HBC,300,13470.17,3864000
2019-01-31,CUS000955,NT2,400,18237.31,7360000
2019-01-31,CUS000956,SCR,9800,6249.36,63014000
2019-01-31,CUS000959,GAS,700,52291.18,36561000
2019-01-31,CUS000959,CTG,3200,8462.67,28448000
2019-01-31,CUS000967,TTB,900,19936.53,18927000
2019-01-31,CUS000967,SBS,5500,1651.2,8800000
2019-01-31,CUS000967,CTI,700,18948.38,13118000
2019-01-31,CUS000968,CMG,3800,10305.43,38684000
2019-01-31,CUS000970,NTC,900,42012.93,37269000
2019-01-31,CUS000970,VNM,400,77876.64,30896000
2019-01-31,CUS000970,VGC,3000,13139.68,40230000
2019-01-31,CUS000970,VEF,600,61131.56,36750000
2019-01-31,CUS000972,HPG,61900,6960.43,406064000
2019-01-31,CUS000972,TVB,16200,8973.44,141912000
2019-01-31,CUS000972,VJC,1400,91396.89,131838000
2019-01-31,CUS000972,KVC,2200,1121.68,2640000
2019-01-31,CUS000980,TCH,2500,7501.23,20700000
2019-01-31,CUS000981,TCH,82900,7551.31,686412000
2019-01-31,CUS000981,FCN,6300,10916.35,68103000
2019-01-31,CUS000981,VHC,4300,30145.15,132311000
2019-01-31,CUS000981,AAA,150900,10439.55,1579923000
2019-01-31,CUS000981,VEA,11900,20540.76,268464000
2019-01-31,CUS000981,SRC,600,10595.87,6432000
2019-01-31,CUS000981,QNS,3400,19469.16,66674000
2019-01-31,CUS000985,HBC,4900,12668.98,63112000
2019-01-31,CUS000985,VEF,300,53920.76,18375000
2019-01-31,CUS000985,IDI,5900,5067.59,31565000
2019-01-31,CUS000985,KDC,700,16364.51,11424000
2019-01-31,CUS000987,NTC,1700,39949.83,70397000
2019-01-31,CUS000987,PVD,13900,6389.57,91323000
2019-01-31,CUS000991,DAG,2700,6690.02,17847000
2019-01-31,CUS000996,VNM,800,77155.56,61792000
2019-01-31,CUS000996,TNG,5900,6309.45,36580000
2019-01-31,CUS000997,HDC,100,3445.16,343000
2019-01-31,CUS000997,VIC,1000,44997.39,46170000
2019-01-31,CUS000997,VCG,1800,11286.91,22230000
2019-01-31,CUS000997,PVD,1300,6529.78,8541000
2019-01-31,CUS001000,TST,400,7431.13,3068000
2019-01-31,CUS001000,FPT,11400,12105.45,139650000
2019-01-31,CUS001000,DS3,2000,2523.78,5020000
2019-01-31,CUS001002,GEX,37200,8602.52,318060000
2019-01-31,CUS001002,DLG,36900,1456.82,48708000
2019-01-31,CUS001002,SRA,2100,11837.73,22239000
2019-01-31,CUS001002,CMG,1400,10045.05,14252000
2019-01-31,CUS001005,CMG,1400,9994.97,14252000
2019-01-31,CUS001014,VEA,500,19108.62,11280000
2019-01-31,CUS001014,TCM,3200,10916.35,34816000
2019-01-31,CUS001019,PLX,300,40540.72,12015000
2019-01-31,CUS001019,HT1,1200,10886.31,13872000
2019-01-31,CUS001022,VHC,3700,30330.13,113849000
2019-01-31,CUS001022,SRC,700,10055.06,7504000
2019-01-31,CUS001022,SBT,96400,13782.35,1317788000
2019-01-31,CUS001022,FTM,43800,14940.14,657000000
2019-01-31,CUS001025,TCM,43400,11006.49,472192000
2019-01-31,CUS001025,STK,4600,6400.67,30084000
2019-01-31,CUS001026,VPI,20500,19915.78,402210000
2019-01-31,CUS001026,HPG,66600,6980.45,436896000
2019-01-31,CUS001026,MPC,11400,14952.4,169404000
2019-01-31,CUS001035,AAA,2300,10195.27,24081000
2019-01-31,CUS001035,VGT,1400,8322.47,12348000
2019-01-31,CUS001035,DRI,5000,4466.69,21400000
2019-01-31,CUS001035,REE,1200,13770.62,16932000
2019-01-31,CUS001035,SJF,13900,4376.56,59075000
2019-01-31,CUS001039,DGW,9800,4293.57,43218000
2019-01-31,CUS001039,SHB,144500,2289.53,336685000
2019-01-31,CUS001039,NVB,500,6569.84,3320000
2019-01-31,CUS001043,PGS,200,21201.76,4244000
2019-01-31,CUS001044,PLX,100,39999.91,4005000
2019-01-31,CUS001044,ASM,1500,4176.26,6090000
2019-01-31,CUS001044,SRC,100,10339.24,1072000
2019-01-31,CUS001044,PVD,100,6209.3,657000
2019-01-31,CUS001044,SJS,800,8010.75,6432000
2019-01-31,CUS001049,HVN,800,22831.7,19040000
2019-01-31,CUS001053,HBC,2000,13149.69,25760000
2019-01-31,CUS001053,CII,1400,16905.32,23604000
2019-01-31,CUS001058,DAH,59000,6199.29,365800000
2019-01-31,CUS001058,MSN,4400,65439.62,276980000
2019-01-31,CUS001059,LMH,3900,9165.01,36192000
2019-01-31,CUS001059,PHC,4700,6519.77,30738000
2019-01-31,CUS001059,DAG,6600,6554.82,43626000
2019-01-31,CUS001065,HPG,77000,6940.4,505120000
2019-01-31,CUS001065,FIR,5600,8472.69,47320000
2019-01-31,CUS001065,MWG,7300,25590.25,185055000
2019-01-31,CUS001065,PMG,4800,16324.45,77520000
2019-01-31,CUS001069,HPG,400,7030.53,2624000
2019-01-31,CUS001069,PHR,200,12769.12,2624000
2019-01-31,CUS001069,NSH,200,3144.71,640000
2019-01-31,CUS001071,AAA,1700,10545.8,17799000
2019-01-31,CUS001071,TNI,300,9233.83,2766000
2019-01-31,CUS001071,HSG,2500,3124.68,7650000
2019-01-31,CUS001073,CTG,5800,8514.65,51562000
2019-01-31,CUS001086,VCG,600,11775.41,7410000
2019-01-31,CUS001086,NT2,600,17175.72,11040000
2019-01-31,CUS001086,VGI,600,13800.67,8796000
2019-01-31,CUS001086,AMV,100,14014.32,1455000
2019-01-31,CUS001086,L14,200,16700.01,3304000
2019-01-31,CUS001086,SRC,300,11036.53,3216000
2019-01-31,CUS001093,CTD,400,97005.29,32820000
2019-01-31,CUS001093,DLG,18000,1392.09,23760000
2019-01-31,CUS001095,VRC,41700,16173.87,715155000
2019-01-31,CUS001095,POW,59700,12318.45,775503000
2019-01-31,CUS001095,TCM,56000,10569.85,609280000
2019-01-31,CUS001095,DHG,2900,54952.31,160167000
2019-01-31,CUS001095,TVC,10200,9203.78,93942000
2019-01-31,CUS001109,DHA,700,14852.25,10976000
2019-01-31,CUS001109,MBB,3900,4396.59,17979000
2019-01-31,CUS001114,DPG,8000,12889.31,90640000
2019-01-31,CUS001114,DXG,33800,10455.66,365716000
2019-01-31,CUS001114,TTB,17300,20981.42,363819000
2019-01-31,CUS001114,VTP,1700,29363.98,53822000
2019-01-31,CUS001114,NT2,21600,18207.27,397440000
2019-01-31,CUS001114,DRC,2300,10846.25,25047000
2019-01-31,CUS001115,SRC,8000,10187.63,85760000
2019-01-31,CUS001117,MBB,1200,4386.57,5532000
2019-01-31,CUS001118,SJF,2500,5187.77,10625000
2019-01-31,CUS001119,MBB,600,4061.38,2766000
2019-01-31,CUS001119,VEF,200,55603.28,12250000
2019-01-31,CUS001119,TCB,200,12108.14,2452000
2019-01-31,CUS001119,DAG,1100,6760.12,7271000
2019-01-31,CUS001119,SRC,600,10874.62,6432000
2019-01-31,CUS001119,ACL,200,15493.2,3096000
2019-01-31,CUS001120,VHC,3500,29293.88,107695000
2019-01-31,CUS001120,HVH,7300,11837.73,86578000
2019-01-31,CUS001120,APC,1200,34501.68,38400000
2019-01-31,CUS001121,STB,3700,11216.8,45510000
2019-01-31,CUS001122,DAG,1700,6700.03,11237000
2019-01-31,CUS001123,QPH,800,13870.77,11328000
2019-01-31,CUS001123,VNM,100,75392.92,7724000
2019-01-31,CUS001125,ITA,98800,3014.51,266760000
2019-01-31,CUS001125,SBT,51300,13550.3,701271000
2019-01-31,CUS001125,DHG,8900,53441.84,491547000
2019-01-31,CUS001125,VGI,8600,14219.44,126076000
2019-01-31,CUS001125,SRC,4200,10595.87,45024000
2019-01-31,CUS001125,FIR,4000,8492.72,33800000
2019-01-31,CUS001125,CTD,1600,83304.77,131280000
2019-01-31,CUS001125,VEA,12600,21422.08,284256000
2019-01-31,CUS001125,ASM,66900,4086.12,271614000
2019-01-31,CUS001128,PHR,5900,12248.34,77408000
2019-01-31,CUS001128,ASM,8400,3965.94,34104000
