research_date,stock_code,market_score,recommendation,candidate_rank,buy_price,sell_price
2019-01-15,AAA,50.14,HOLD,33,10190,10260
2019-01-15,DXG,49.95,HOLD,34,10650,10750
2019-01-15,PVI,49.4,HOLD,35,18690,18710
2019-01-15,TGG,49.39,HOLD,36,2940,2990
2019-01-15,FMC,49.37,HOLD,37,17810,17930
2019-01-15,EIB,49.1,HOLD,38,9360,9390
2019-01-15,NRC,48.71,HOLD,39,18280,18290
2019-01-15,SBT,48.5,HOLD,40,13440,13450
2019-01-15,LHG,48.46,HOLD,41,10710,10730
2019-01-15,STB,48.26,HOLD,42,11100,11110
2019-01-15,DST,47.85,HOLD,43,1970,1980
2019-01-15,HT1,47.77,HOLD,44,10190,10200
2019-01-15,GEX,47.69,HOLD,45,8470,8480
2019-01-15,C4G,33.88,SELL,46,4490,4210
2019-01-15,TTF,33.57,SELL,47,2920,2700
2019-01-15,MPT,32.31,SELL,48,4140,3760
2019-01-15,MST,31.74,SELL,49,3550,3210
2019-01-15,HNG,31.45,SELL,50,14110,13190
2019-01-15,FCN,30.28,SELL,51,10560,9310
2019-01-15,HAR,29.03,SELL,52,4290,3870
2019-01-15,BCM,28.68,SELL,53,19860,17500
2019-01-15,TLH,28.07,SELL,54,3680,3310
2019-01-15,HVH,27.85,SELL,55,11670,10420
2019-01-15,DRH,26.44,SELL,56,6700,5730
2019-01-15,NKG,26.24,SELL,57,3190,2900
2019-01-15,VCI,20.72,SELL,58,6430,5610
2019-01-15,SRA,17.09,SELL,59,8410,6500
2019-01-15,SJF,16.23,SELL,60,6680,5160
2019-01-16,SRC,82.04,BUY,1,10220,12920
2019-01-16,VGI,80.72,BUY,2,15020,18230
2019-01-16,VEF,79.84,BUY,3,57550,67900
2019-01-16,APC,74.57,BUY,4,35340,41380
2019-01-16,DAG,69.96,BUY,5,6370,6880
2019-01-16,NTC,69.66,BUY,6,40520,45360
2019-01-16,NT2,69.32,BUY,7,17530,18950
2019-01-16,QCG,69.11,BUY,8,4660,5390
2019-01-16,SJS,68.13,BUY,9,7330,8200
2019-01-16,HSL,67.69,BUY,10,10440,11560
2019-01-16,VNM,67.18,BUY,11,76630,82650
2019-01-16,DIG,67.16,BUY,12,7480,8000
2019-01-16,MBG,65.71,BUY,13,3530,4020
2019-01-16,PVD,65.61,BUY,14,6080,6600
2019-01-16,VCB,64.89,BUY,15,23680,24860
2019-01-16,DHG,64.11,BUY,16,52210,55900
2019-01-16,KBC,64.09,BUY,17,9580,10260
2019-01-16,TCM,64.07,BUY,18,9860,10760
2019-01-16,PVB,63.93,BUY,19,14220,15240
2019-01-16,MPC,63.36,BUY,20,13250,14170
2019-01-16,PVT,62.54,BUY,21,7730,8240
2019-01-16,HDG,62.45,BUY,22,8370,8910
2019-01-16,SAM,62.26,BUY,23,5860,6090
2019-01-16,HDB,62.09,BUY,24,5750,6020
2019-01-16,VGC,61.96,BUY,25,12380,13050
2019-01-16,GAS,61.85,BUY,26,53350,56300
2019-01-16,VGT,61.75,BUY,27,8780,9490
2019-01-16,VCS,61.67,BUY,28,38820,41750
2019-01-16,VHC,61.54,BUY,29,31460,33160
2019-01-16,FMC,61.53,BUY,30,18510,19800
2019-01-16,AAA,51.56,HOLD,31,10470,10610
2019-01-16,LMH,51.42,HOLD,32,9160,9230
2019-01-16,PLX,51.26,HOLD,33,40860,41280
2019-01-16,LPB,50.68,HOLD,34,2970,3000
2019-01-16,TDH,50.63,HOLD,35,6550,6590
2019-01-16,NRC,50.51,HOLD,36,18770,18900
2019-01-16,BWE,50.42,HOLD,37,16840,16900
2019-01-16,YEG,50.38,HOLD,38,117810,119850
2019-01-16,SBT,50.28,HOLD,39,13550,13620
2019-01-16,DPM,50.09,HOLD,40,6580,6640
2019-01-16,MCH,50.0,HOLD,41,34510,34600
2019-01-16,ACV,49.87,HOLD,42,52950,53230
2019-01-16,DVN,49.41,HOLD,43,11970,12040
2019-01-16,SSI,49.38,HOLD,44,6540,6560
2019-01-16,VPB,49.2,HOLD,45,6130,6140
2019-01-16,TV2,33.7,SELL,46,19940,18610
2019-01-16,ART,33.17,SELL,47,2260,2030
2019-01-16,BCM,32.92,SELL,48,19700,17950
2019-01-16,NKG,32.58,SELL,49,3230,3010
2019-01-16,HNG,31.89,SELL,50,14260,13310
2019-01-16,FCN,31.21,SELL,51,10790,9610
2019-01-16,HVH,29.81,SELL,52,11620,10540
2019-01-16,ITQ,29.11,SELL,53,2910,2600
2019-01-16,DRH,28.13,SELL,54,6820,5930
2019-01-16,TLH,27.83,SELL,55,3670,3300
2019-01-16,VRC,26.66,SELL,56,15940,14230
2019-01-16,NVL,25.72,SELL,57,29840,26390
2019-01-16,VCI,24.56,SELL,58,6650,5810
2019-01-16,SJF,12.49,SELL,59,6220,4800
2019-01-16,SRA,11.34,SELL,60,7570,5850
2019-01-17,SRC,81.16,BUY,1,9940,12520
2019-01-17,VEF,80.24,BUY,2,58180,68410
2019-01-17,NTC,77.72,BUY,3,41900,48640
2019-01-17,VGI,76.57,BUY,4,14730,17500
2019-01-17,NT2,74.07,BUY,5,17670,19380
2019-01-17,FMC,70.88,BUY,6,19190,21460
2019-01-17,QCG,70.13,BUY,7,4720,5470
2019-01-17,APC,68.19,BUY,8,35060,39530
2019-01-17,DAG,67.59,BUY,9,6350,6800
2019-01-17,VRE,67.43,BUY,10,29220,32000
2019-01-17,PVD,66.8,BUY,11,6160,6710
2019-01-17,PGS,66.15,BUY,12,21410,23330
2019-01-17,TCM,65.76,BUY,13,10060,11030
2019-01-17,KBC,65.48,BUY,14,9830,10590
2019-01-17,TVC,65.36,BUY,15,9120,9530
2019-01-17,VNM,65.05,BUY,16,75530,80890
2019-01-17,VGC,65.04,BUY,17,12450,13250
2019-01-17,MPC,64.95,BUY,18,13600,14650
2019-01-17,VEA,64.79,BUY,19,18870,20210
2019-01-17,VTP,64.75,BUY,20,28650,31130
2019-01-17,CTI,64.65,BUY,21,19160,20640
2019-01-17,VGT,64.35,BUY,22,8720,9520
2019-01-17,SJS,62.96,BUY,23,7030,7690
2019-01-17,PVS,62.95,BUY,24,11280,12070
2019-01-17,HSL,62.36,BUY,25,9810,10710
2019-01-17,DPG,62.32,BUY,26,13960,14980
2019-01-17,DHG,62.22,BUY,27,52950,56140
2019-01-17,NRC,62.21,BUY,28,20100,21620
2019-01-17,TNG,61.82,BUY,29,6160,6670
2019-01-17,PPC,61.68,BUY,30,9560,9960
2019-01-17,TV2,50.11,HOLD,31,20160,20340
2019-01-17,EIB,50.1,HOLD,32,9360,9420
2019-01-17,PNJ,50.03,HOLD,33,29310,29470
2019-01-17,BMP,50.0,HOLD,34,24040,24180
2019-01-17,VJC,49.99,HOLD,35,88130,88450
2019-01-17,VHC,49.94,HOLD,36,31260,31460
2019-01-17,MCH,49.92,HOLD,37,34850,34930
2019-01-17,VNG,49.8,HOLD,38,20440,20490
2019-01-17,BID,49.73,HOLD,39,16100,16230
2019-01-17,TTB,49.72,HOLD,40,19890,20010
2019-01-17,LMH,49.48,HOLD,41,9070,9090
2019-01-17,SHS,49.39,HOLD,42,2600,2620
2019-01-17,GMD,49.34,HOLD,43,17120,17180
2019-01-17,DDG,49.15,HOLD,44,10010,10020
2019-01-17,VC3,48.75,HOLD,45,7040,7050
2019-01-17,HCM,32.95,SELL,46,5860,5450
2019-01-17,L14,32.15,SELL,47,16150,14800
2019-01-17,TTF,31.19,SELL,48,2970,2710
2019-01-17,NVL,31.18,SELL,49,29550,27060
2019-01-17,HVH,30.12,SELL,50,11650,10610
2019-01-17,HAR,29.99,SELL,51,4360,3970
2019-01-17,NKG,29.14,SELL,52,3170,2920
2019-01-17,ITQ,27.74,SELL,53,2720,2400
2019-01-17,VCI,27.71,SELL,54,6680,5970
2019-01-17,TLH,27.4,SELL,55,3660,3300
2019-01-17,DRH,27.37,SELL,56,6700,5820
2019-01-17,ART,26.95,SELL,57,2170,1860
2019-01-17,C4G,19.23,SELL,58,4030,3380
2019-01-17,SRA,18.55,SELL,59,8290,6410
2019-01-17,SJF,15.45,SELL,60,5800,4470
2019-01-18,VTP,80.0,BUY,1,29440,34200
2019-01-18,NTC,77.36,BUY,2,41730,48220
2019-01-18,SRC,76.76,BUY,3,9980,12150
2019-01-18,VEF,75.14,BUY,4,58940,67390
2019-01-18,QCG,73.39,BUY,5,4820,5660
2019-01-18,DAG,71.92,BUY,6,6360,6900
2019-01-18,NT2,71.3,BUY,7,17200,18870
2019-01-18,VGI,71.2,BUY,8,14350,16570
2019-01-18,APC,68.71,BUY,9,34730,39180
2019-01-18,PGS,67.8,BUY,10,21350,23390
2019-01-18,PVD,67.42,BUY,11,6190,6730
2019-01-18,IDI,67.23,BUY,12,4800,5580
2019-01-18,KBC,66.68,BUY,13,9830,10620
2019-01-18,FMC,66.34,BUY,14,18710,20530
2019-01-18,VEA,65.8,BUY,15,18830,20230
2019-01-18,MBG,65.3,BUY,16,3290,3740
2019-01-18,VNM,65.26,BUY,17,75090,80400
2019-01-18,SJS,64.99,BUY,18,7040,7760
2019-01-18,SCR,64.31,BUY,19,6290,6530
2019-01-18,TNG,63.8,BUY,20,6090,6650
2019-01-18,VHM,62.73,BUY,21,27850,29230
2019-01-18,VHC,62.62,BUY,22,31000,32780
2019-01-18,CTI,62.01,BUY,23,18790,20020
2019-01-18,MPC,61.98,BUY,24,13480,14320
2019-01-18,OGC,61.93,BUY,25,3720,3920
2019-01-18,HDB,61.8,BUY,26,5690,5950
2019-01-18,TVC,61.53,BUY,27,9120,9430
2019-01-18,VGT,61.21,BUY,28,8640,9270
2019-01-18,TCM,61.19,BUY,29,10060,10770
2019-01-18,TCB,61.07,BUY,30,12260,12830
2019-01-18,ITA,50.99,HOLD,31,2930,2960
2019-01-18,HAG,50.96,HOLD,32,4990,5050
2019-01-18,PHR,50.92,HOLD,33,12730,12870
2019-01-18,TDH,50.63,HOLD,34,6550,6590
2019-01-18,PMG,50.48,HOLD,35,16330,16520
2019-01-18,HPX,50.29,HOLD,36,17170,17340
2019-01-18,PAN,49.79,HOLD,37,19730,19820
2019-01-18,VC3,49.68,HOLD,38,7100,7110
2019-01-18,TGG,49.46,HOLD,39,2750,2800
2019-01-18,D2D,49.37,HOLD,40,11390,11430
2019-01-18,TLD,49.24,HOLD,41,6020,6040
2019-01-18,PNJ,48.65,HOLD,42,28770,28790
2019-01-18,CRE,48.61,HOLD,43,6790,6800
2019-01-18,SSI,48.6,HOLD,44,6340,6350
2019-01-18,L14,48.51,HOLD,45,16490,16540
2019-01-18,DRH,33.09,SELL,46,6760,6140
2019-01-18,DCM,32.34,SELL,47,5720,5420
2019-01-18,HVH,32.1,SELL,48,11690,10780
2019-01-18,CII,31.99,SELL,49,17320,16120
2019-01-18,HNG,31.87,SELL,50,14160,13230
2019-01-18,MPT,31.47,SELL,51,3790,3440
2019-01-18,BCM,31.03,SELL,52,19810,17950
2019-01-18,NVL,26.83,SELL,53,29200,26200
2019-01-18,TLH,25.99,SELL,54,3640,3270
2019-01-18,NKG,25.85,SELL,55,3050,2760
2019-01-18,SRA,23.43,SELL,56,9070,7010
2019-01-18,ITQ,22.28,SELL,57,2730,2320
2019-01-18,C4G,21.78,SELL,58,4030,3450
2019-01-18,ART,20.63,SELL,59,2170,1780
2019-01-18,SJF,13.31,SELL,60,5410,4160
2019-01-21,SRC,84.44,BUY,1,10590,13480
2019-01-21,VTP,78.12,BUY,2,29450,33840
2019-01-21,NT2,74.22,BUY,3,17550,19420
2019-01-21,VGI,73.72,BUY,4,14360,16750
2019-01-21,QCG,72.33,BUY,5,4860,5640
2019-01-21,SJS,72.15,BUY,6,7470,8600
2019-01-21,NTC,70.85,BUY,7,41450,46390
2019-01-21,VEA,70.29,BUY,8,19100,20840
2019-01-21,DAG,69.95,BUY,9,6490,6990
2019-01-21,VEF,69.58,BUY,10,56180,63350
2019-01-21,MPC,68.16,BUY,11,14290,15770
2019-01-21,PGS,67.7,BUY,12,21620,23610
2019-01-21,PPC,67.59,BUY,13,9900,10670
2019-01-21,APC,67.33,BUY,14,35440,39550
2019-01-21,HDG,66.75,BUY,15,8110,8780
2019-01-21,IDI,66.41,BUY,16,4810,5530
2019-01-21,KBC,66.1,BUY,17,9730,10480
2019-01-21,FIR,65.66,BUY,18,8460,8980
2019-01-21,BWE,65.05,BUY,19,17460,18330
2019-01-21,TCM,65.01,BUY,20,9870,10770
2019-01-21,VNM,64.46,BUY,21,76140,81150
2019-01-21,FMC,64.25,BUY,22,19130,20740
2019-01-21,TPB,62.59,BUY,23,5840,6280
2019-01-21,PVD,62.55,BUY,24,6050,6450
2019-01-21,GMC,62.06,BUY,25,19260,20700
2019-01-21,VGC,61.94,BUY,26,12840,13620
2019-01-21,DPR,61.66,BUY,27,11310,11800
2019-01-21,DHG,61.52,BUY,28,53950,56860
2019-01-21,VHM,61.5,BUY,29,28110,29350
2019-01-21,MCH,61.38,BUY,30,35720,37110
2019-01-21,DXG,50.46,HOLD,31,10440,10540
2019-01-21,VIC,50.16,HOLD,32,45330,45440
2019-01-21,PTB,50.08,HOLD,33,20650,20700
2019-01-21,GEX,49.85,HOLD,34,8470,8540
2019-01-21,EVE,49.57,HOLD,35,9270,9320
2019-01-21,TNI,49.49,HOLD,36,9250,9260
2019-01-21,TTH,49.29,HOLD,37,3460,3480
2019-01-21,AAA,49.0,HOLD,38,10330,10360
2019-01-21,LDG,48.38,HOLD,39,10730,10760
2019-01-21,ACB,48.35,HOLD,40,5440,5450
2019-01-21,NDN,48.35,HOLD,41,5730,5740
2019-01-21,MWG,48.33,HOLD,42,25640,25650
2019-01-21,GEG,47.67,HOLD,43,9260,9270
2019-01-21,HII,47.43,HOLD,44,7440,7450
2019-01-21,GMD,47.42,HOLD,45,16550,16560
2019-01-21,HCM,32.58,SELL,46,5850,5460
2019-01-21,HNG,31.71,SELL,47,14010,13100
2019-01-21,DRH,31.62,SELL,48,6680,6020
2019-01-21,LPB,30.91,SELL,49,2880,2700
2019-01-21,ART,29.59,SELL,50,2260,1980
2019-01-21,ITQ,29.34,SELL,51,2810,2500
2019-01-21,VRC,29.15,SELL,52,16430,14860
2019-01-21,AST,28.82,SELL,53,34200,31080
2019-01-21,KDC,27.53,SELL,54,17630,16360
2019-01-21,TTF,26.29,SELL,55,2870,2570
2019-01-21,TLH,25.36,SELL,56,3640,3270
2019-01-21,NKG,24.7,SELL,57,3020,2730
2019-01-21,MPT,24.29,SELL,58,3610,3120
2019-01-21,C4G,23.37,SELL,59,4220,3590
2019-01-21,SJF,18.59,SELL,60,5270,4050
2019-01-22,DAG,77.07,BUY,1,6640,7330
2019-01-22,SRC,76.6,BUY,2,10030,12290
2019-01-22,SJS,76.2,BUY,3,7580,8880
2019-01-22,NT2,75.53,BUY,4,17900,19870
2019-01-22,QCG,72.46,BUY,5,4830,5600
2019-01-22,MPC,71.45,BUY,6,14710,16460
2019-01-22,FMC,71.24,BUY,7,19490,21780
2019-01-22,VNM,71.02,BUY,8,76040,82960
2019-01-22,VEF,70.79,BUY,9,56740,64150
2019-01-22,TCM,70.68,BUY,10,10530,11920
2019-01-22,HT1,69.76,BUY,11,11060,12350
2019-01-22,TNG,68.97,BUY,12,6340,7120
2019-01-22,NTC,68.73,BUY,13,41890,46300
2019-01-22,KBC,68.57,BUY,14,9870,10720
2019-01-22,PPC,68.56,BUY,15,10030,10820
2019-01-22,VTP,67.18,BUY,16,28830,31630
2019-01-22,VEA,66.73,BUY,17,19200,20630
2019-01-22,GAS,65.73,BUY,18,53500,57140
2019-01-22,DPR,65.18,BUY,19,11700,12390
2019-01-22,VHM,64.96,BUY,20,28110,29670
2019-01-22,HDG,64.7,BUY,21,8390,9020
2019-01-22,EIB,63.69,BUY,22,9690,10280
2019-01-22,TTB,63.36,BUY,23,21090,22490
2019-01-22,DIG,63.27,BUY,24,7400,7840
2019-01-22,VHC,63.26,BUY,25,32000,33880
2019-01-22,FIR,63.02,BUY,26,8460,8890
2019-01-22,TVC,62.77,BUY,27,9110,9470
2019-01-22,PVS,62.54,BUY,28,11470,12240
2019-01-22,MBB,61.94,BUY,29,4370,4690
2019-01-22,PHR,61.75,BUY,30,13240,14000
2019-01-22,KSB,50.86,HOLD,31,15790,15910
2019-01-22,VPG,50.6,HOLD,32,6950,7020
2019-01-22,DPM,50.5,HOLD,33,6750,6830
2019-01-22,DDG,50.15,HOLD,34,9800,9830
2019-01-22,CVT,50.07,HOLD,35,15500,15690
2019-01-22,FPT,49.87,HOLD,36,12010,12050
2019-01-22,OGC,49.87,HOLD,37,3680,3700
2019-01-22,STB,49.82,HOLD,38,11600,11690
2019-01-22,DTD,49.65,HOLD,39,3990,4000
2019-01-22,DHA,49.41,HOLD,40,14840,14910
2019-01-22,VJC,48.81,HOLD,41,87560,87570
2019-01-22,GEG,48.73,HOLD,42,9260,9270
2019-01-22,ITA,48.57,HOLD,43,2980,2990
2019-01-22,DHC,48.57,HOLD,44,9450,9460
2019-01-22,PHC,48.57,HOLD,45,6580,6590
2019-01-22,TTF,30.21,SELL,46,2750,2510
2019-01-22,NVL,29.81,SELL,47,29370,26860
2019-01-22,AST,29.65,SELL,48,34320,31380
2019-01-22,KMR,29.4,SELL,49,2870,2580
2019-01-22,SKG,29.15,SELL,50,9190,8390
2019-01-22,MPT,29.03,SELL,51,3870,3390
2019-01-22,C4G,27.24,SELL,52,4180,3660
2019-01-22,TV2,27.05,SELL,53,18290,16410
2019-01-22,HNG,26.06,SELL,54,13190,11910
2019-01-22,TLH,25.29,SELL,55,3570,3210
2019-01-22,DRH,24.81,SELL,56,6670,5770
2019-01-22,ART,24.59,SELL,57,2170,1820
2019-01-22,NKG,23.41,SELL,58,3000,2700
2019-01-22,ITQ,23.22,SELL,59,2810,2410
2019-01-22,SJF,22.09,SELL,60,5260,4040
2019-01-23,SJS,75.51,BUY,1,7610,8860
2019-01-23,SRC,75.49,BUY,2,10160,12300
2019-01-23,TCM,74.76,BUY,3,10510,12110
2019-01-23,ACL,74.68,BUY,4,13170,15600
2019-01-23,DAG,73.11,BUY,5,6740,7340
2019-01-23,VEA,71.64,BUY,6,20140,22220
2019-01-23,NTC,71.36,BUY,7,42010,46870
2019-01-23,DPR,71.24,BUY,8,11630,12570
2019-01-23,VTP,70.29,BUY,9,29150,32350
2019-01-23,VEF,70.25,BUY,10,56960,64050
2019-01-23,SRA,69.36,BUY,11,12020,15660
2019-01-23,EIB,68.11,BUY,12,10300,11290
2019-01-23,HDG,67.68,BUY,13,8450,9180
2019-01-23,QCG,67.04,BUY,14,4720,5300
2019-01-23,NT2,67.0,BUY,15,17380,18810
2019-01-23,PHR,66.52,BUY,16,13020,14040
2019-01-23,VGC,66.46,BUY,17,12910,13930
2019-01-23,FIR,64.38,BUY,18,8480,8950
2019-01-23,HDB,64.33,BUY,19,5930,6250
2019-01-23,CMG,64.33,BUY,20,10170,11080
2019-01-23,MPC,64.16,BUY,21,14450,15640
2019-01-23,VHM,63.96,BUY,22,27780,29270
2019-01-23,LGL,63.92,BUY,23,6750,7250
2019-01-23,MBB,63.91,BUY,24,4290,4640
2019-01-23,FPT,63.83,BUY,25,11970,12510
2019-01-23,VGI,63.81,BUY,26,13780,15300
2019-01-23,OGC,63.54,BUY,27,3790,4030
2019-01-23,FMC,63.42,BUY,28,18830,20360
2019-01-23,PGS,63.33,BUY,29,21700,23190
2019-01-23,LDG,63.0,BUY,30,10930,11770
2019-01-23,VPI,51.17,HOLD,31,19400,19530
2019-01-23,APC,51.11,HOLD,32,31750,32490
2019-01-23,DXG,50.9,HOLD,33,10770,10890
2019-01-23,VPB,50.47,HOLD,34,6240,6300
2019-01-23,NLG,50.36,HOLD,35,15360,15430
2019-01-23,PDR,50.05,HOLD,36,8180,8220
2019-01-23,LMH,49.82,HOLD,37,9070,9100
2019-01-23,CSM,49.33,HOLD,38,12650,12690
2019-01-23,PMG,48.94,HOLD,39,16020,16070
2019-01-23,ACB,48.91,HOLD,40,5530,5550
2019-01-23,AAA,48.8,HOLD,41,10410,10420
2019-01-23,BVH,48.74,HOLD,42,75280,75310
2019-01-23,VCG,48.03,HOLD,43,11240,11250
2019-01-23,TDH,47.97,HOLD,44,6630,6640
2019-01-23,VPG,47.93,HOLD,45,6870,6880
2019-01-23,ART,31.94,SELL,46,2360,2070
2019-01-23,C4G,30.86,SELL,47,4270,3840
2019-01-23,HVH,30.56,SELL,48,11640,10710
2019-01-23,HSL,30.24,SELL,49,8160,7140
2019-01-23,DRH,29.31,SELL,50,6680,5960
2019-01-23,AMV,29.07,SELL,51,13030,11760
2019-01-23,TLH,28.63,SELL,52,3500,3210
2019-01-23,TTF,27.06,SELL,53,2750,2470
2019-01-23,NKG,27.01,SELL,54,2970,2720
2019-01-23,ITQ,26.97,SELL,55,2730,2400
2019-01-23,SKG,26.45,SELL,56,8550,7610
2019-01-23,TGG,25.72,SELL,57,2550,2120
2019-01-23,KDC,24.55,SELL,58,16840,15380
2019-01-23,MPT,22.93,SELL,59,3690,3080
2019-01-23,SJF,16.62,SELL,60,4980,3820
2019-01-24,SRC,78.99,BUY,1,10850,13430
2019-01-24,PPC,76.23,BUY,2,10430,11670
2019-01-24,SRA,75.96,BUY,3,12440,17220
2019-01-24,VTP,75.28,BUY,4,29170,33030
2019-01-24,TCM,75.04,BUY,5,10770,12400
2019-01-24,NTC,73.51,BUY,6,42020,47230
2019-01-24,MPC,73.43,BUY,7,14970,16900
2019-01-24,VGC,73.29,BUY,8,12980,14370
2019-01-24,DAG,71.97,BUY,9,6570,7170
2019-01-24,VEF,71.89,BUY,10,57590,65090
2019-01-24,LGL,71.55,BUY,11,7130,7970
2019-01-24,EIB,70.42,BUY,12,10440,11530
2019-01-24,NT2,68.74,BUY,13,17390,18920
2019-01-24,SJS,68.68,BUY,14,7580,8500
2019-01-24,VEA,68.43,BUY,15,20000,21780
2019-01-24,FIR,68.32,BUY,16,8460,9040
2019-01-24,HDG,68.19,BUY,17,8450,9190
2019-01-24,VHC,68.08,BUY,18,32670,35190
2019-01-24,VGI,67.21,BUY,19,14250,16120
2019-01-24,DHG,66.35,BUY,20,54100,57930
2019-01-24,PVD,65.29,BUY,21,6230,6700
2019-01-24,MCH,64.94,BUY,22,37100,38960
2019-01-24,VIC,64.31,BUY,23,45510,47060
2019-01-24,PGS,63.75,BUY,24,21370,22880
2019-01-24,TTH,63.02,BUY,25,3740,4050
2019-01-24,OGC,62.99,BUY,26,3830,4060
2019-01-24,KBC,62.88,BUY,27,9660,10260
2019-01-24,FMC,62.29,BUY,28,18770,20160
2019-01-24,CMG,62.23,BUY,29,10260,11030
2019-01-24,GAS,61.9,BUY,30,53220,55960
2019-01-24,CTG,50.02,HOLD,31,8910,9000
2019-01-24,VPG,49.98,HOLD,32,6870,6910
2019-01-24,EVE,49.91,HOLD,33,9370,9430
2019-01-24,DAH,49.88,HOLD,34,6210,6230
2019-01-24,QBS,49.53,HOLD,35,4410,4440
2019-01-24,GEX,49.52,HOLD,36,8450,8500
2019-01-24,BMP,49.42,HOLD,37,23380,23450
2019-01-24,NLG,49.42,HOLD,38,15590,15620
2019-01-24,AAA,49.3,HOLD,39,10340,10370
2019-01-24,MSN,49.11,HOLD,40,62810,62980
2019-01-24,CSM,48.85,HOLD,41,12650,12670
2019-01-24,VND,48.72,HOLD,42,2930,2940
2019-01-24,HCM,48.64,HOLD,43,6290,6310
2019-01-24,GMD,48.6,HOLD,44,17040,17070
2019-01-24,DVN,48.59,HOLD,45,12060,12070
2019-01-24,MPT,32.84,SELL,46,3690,3340
2019-01-24,C4G,32.4,SELL,47,4560,4100
2019-01-24,HVH,30.89,SELL,48,11640,10740
2019-01-24,NVL,30.04,SELL,49,29440,27030
2019-01-24,HNG,29.41,SELL,50,14140,12720
2019-01-24,AMV,29.18,SELL,51,14070,12430
2019-01-24,CTD,28.1,SELL,52,82900,76190
2019-01-24,DRH,27.52,SELL,53,6620,5860
2019-01-24,HSL,27.08,SELL,54,7670,6520
2019-01-24,SKG,27.02,SELL,55,8670,7740
2019-01-24,TTF,26.89,SELL,56,2730,2450
2019-01-24,TLH,25.41,SELL,57,3380,3050
2019-01-24,NKG,24.8,SELL,58,2970,2700
2019-01-24,KDC,19.26,SELL,59,16230,14450
2019-01-24,SJF,16.22,SELL,60,5050,3880
2019-01-25,VTP,81.48,BUY,1,29470,34150
2019-01-25,SRC,81.14,BUY,2,10210,12920
2019-01-25,PPC,76.41,BUY,3,10480,11710
2019-01-25,NTC,75.29,BUY,4,42030,47500
2019-01-25,TCM,74.97,BUY,5,10890,12480
2019-01-25,VEF,73.7,BUY,6,57600,65530
2019-01-25,SJS,73.52,BUY,7,7770,8900
2019-01-25,VEA,73.33,BUY,8,20200,22380
2019-01-25,NT2,71.46,BUY,9,17730,19470
2019-01-25,VGI,69.6,BUY,10,14160,16210
2019-01-25,EIB,68.27,BUY,11,10370,11340
2019-01-25,PVD,68.13,BUY,12,6330,6880
2019-01-25,PGS,67.43,BUY,13,21040,22880
2019-01-25,DHG,67.13,BUY,14,54240,58180
2019-01-25,VNM,67.0,BUY,15,77060,82500
2019-01-25,DAG,66.09,BUY,16,6390,6860
2019-01-25,VHC,65.56,BUY,17,33120,35300
2019-01-25,FIR,64.85,BUY,18,8460,8930
2019-01-25,VSC,64.75,BUY,19,7440,7910
2019-01-25,LGL,64.11,BUY,20,7130,7690
2019-01-25,HDB,64.1,BUY,21,5900,6210
2019-01-25,VGC,64.05,BUY,22,12990,13840
2019-01-25,MCH,63.87,BUY,23,36400,38230
2019-01-25,STB,63.18,BUY,24,12100,12910
2019-01-25,MPC,62.73,BUY,25,14810,15910
2019-01-25,DPR,61.57,BUY,26,11430,11980
2019-01-25,MBB,61.56,BUY,27,4420,4710
2019-01-25,SCR,60.86,BUY,28,6340,6520
2019-01-25,BWE,60.59,BUY,29,17090,17740
2019-01-25,VHM,60.26,BUY,30,27510,28620
2019-01-25,NBB,51.63,HOLD,31,17060,17470
2019-01-25,FMC,51.62,HOLD,32,18370,18710
2019-01-25,PLX,51.6,HOLD,33,39300,39770
2019-01-25,CEO,51.23,HOLD,34,7670,7760
2019-01-25,SHS,51.15,HOLD,35,2600,2650
2019-01-25,NAF,51.09,HOLD,36,10350,10470
2019-01-25,DHC,51.05,HOLD,37,9620,9690
2019-01-25,TDH,50.9,HOLD,38,6820,6880
2019-01-25,AAA,50.69,HOLD,39,10370,10460
2019-01-25,VCG,50.67,HOLD,40,12080,12240
2019-01-25,TLD,50.61,HOLD,41,5970,6010
2019-01-25,KOS,50.48,HOLD,42,17420,17530
2019-01-25,QBS,50.29,HOLD,43,4500,4560
2019-01-25,GEG,49.63,HOLD,44,9200,9220
2019-01-25,DXG,49.41,HOLD,45,10840,10890
2019-01-25,VRC,32.21,SELL,46,16600,15340
2019-01-25,NVL,31.24,SELL,47,29390,27180
2019-01-25,C4G,29.96,SELL,48,4660,4120
2019-01-25,NKG,29.77,SELL,49,2950,2740
2019-01-25,AST,29.49,SELL,50,34350,31530
2019-01-25,KMR,29.09,SELL,51,2780,2480
2019-01-25,CTD,28.75,SELL,52,79480,73040
2019-01-25,HNG,27.61,SELL,53,14340,12780
2019-01-25,TTF,27.42,SELL,54,2720,2450
2019-01-25,TGG,26.81,SELL,55,2480,2090
2019-01-25,KDC,26.77,SELL,56,16500,15100
2019-01-25,ART,25.99,SELL,57,2360,1970
2019-01-25,TLH,24.41,SELL,58,3340,3000
2019-01-25,HSL,22.36,SELL,59,7600,6240
2019-01-25,SJF,18.26,SELL,60,4790,3680
2019-01-28,SJS,77.58,BUY,1,8020,9370
2019-01-28,NT2,76.93,BUY,2,18170,20360
2019-01-28,STK,76.84,BUY,3,6360,7610
2019-01-28,ACL,75.98,BUY,4,15250,18250
2019-01-28,VTP,75.42,BUY,5,29480,33250
